0,The system shall refresh the display every 60 seconds.,PE,0,3
1,The application shall match the color of the schema set forth by Department of Homeland Security,LF,1,1
2, If projected  the data must be readable.,US,2,5
6, If projected  the data must be understandable.,US,4,5
7,"On a 10x10 projection screen,  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100",US,4,5
8,The product shall ensure that it can only be accessed by authorized users.,SE,5,4
10,The product shall be intuitive and self-explanatory.,US,6,5
11,:  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.,US,6,5
12,The product shall respond fast to keep up-to-date data in the display.,PE,7,3
21,The Disputes System must prevent users from accessing any dispute cases that do not belong to their cardholder base.,F,15,0
22,The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.,F,16,0
24,The Disputes System shall provide view access capability for authorized users of the application.,F,18,0
25,The Disputes System shall provide update access capability for authorized users of the application.,F,19,0
26,The Disputes System must allow the users to select disputable transactions (based on the age of the transaction) from a user interface and initiate a dispute (ticket retrieval request or chargeback notification) on the selected transaction.,F,20,0
27,The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.,F,21,0
28,The Disputes System will provide the user the ability to create or initiate a ticket retrieval request.,F,22,0
29,As part of ticket retrieval creation process the system must prompt the user to enter all the required information to create the ticket retrieval request.,F,22,0
30,The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.,F,22,0
31,The Disputes System must allow the user to create three unique types of ticket retrieval requests.,F,23,0
32,The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio.,F,23,0
36, The Disputes System must provide a confirmation to the user upon the creation of ticket retrieval request that contains the following information; the dispute case number  the type of retrieval requested (copy  original or portfolio)  and the date that the merchant response is due.,F,25,0
37,The Disputes System shall allow the user to create or initiate a chargeback request.,F,26,0
38,The system must prompt the user to enter the required information to initiate a chargeback request.,F,26,0
40, The Disputes System must provide a confirmation to the user upon the creation of a chargeback request.,F,27,0
43, The Disputes System shall accurately provide a list of possible reason codes for a given transaction.,F,29,0
44,The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.,F,29,0
46, The Disputes System must provide Search functionality.,F,31,0
48,In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.,F,31,0
49,A list of all disputes cases that meet the entered search criteria must be provided to the user.,F,32,0
50,The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.,F,32,0
51,For example all open cases will be yellow and all closed cases will be gray.,F,32,0
52,The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.,F,33,0
56,A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.,F,35,0
57, For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.,F,36,0
58,Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.,F,36,0
59,All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.,F,37,0
60,Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.,F,38,0
61,The product must support Internet Explorer 5.5 and above.,O,39,2
62,The product must support Mozilla Firefox 1.0 and above.,O,40,2
68,The product shall comply with corporate color scheme,LF,45,1
69,The appearance of the product shall appear professional,LF,46,1
71,The product shall be easy to use by Adjusters and Collision Estimators.,US,48,5
73,The product shall increase productivity of Collision Estimators.,US,49,5
74,80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,US,49,5
75,Users shall feel satisfied using the product.,US,50,5
78,The product shall be learned with two days onsite training,US,51,5
79,The user shall easily locate instructions while using the product.,US,52,5
80,User help can be found within 90% of the system.,US,52,5
85,The recycled parts audit report shall be returned to the user within 10 seconds.,PE,55,3
86,The audit report shall be returned within 10 seconds.,PE,55,3
87,The preferred repair facility ratings shall be saved within 5 seconds.,PE,56,3
88,The save shall occur within 5 seconds.,PE,56,3
97, For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,O,62,2
99,The maintenance of the product will fall within the established corporate maintenance windows.,O,64,2
100,The product shall be supported using the corporate support center.,O,65,2
103,No users without an adjuster role shall request recycled parts audits.,SE,67,4
104,Only adjusters with a supervisor role can update preferred repair facility ratings.,SE,68,4
105,Users without the supervisor role cannot access the repair facility ratings.,SE,68,4
106,Only collision estimators shall search for recycled parts.,SE,69,4
107,Users without the collision estimator role shall not have access to the search for recycled parts.,SE,69,4
108,Only valid data shall be entered into the system.,SE,70,4
109,No invalid data shall be entered into the system.,SE,70,4
110,One insurance company shall not be able to view another insurance companys claim data.,SE,71,4
111,The product shall free of computer viruses.,SE,72,4
117, The vehicle data shall include vehicle year  make  and model,F,78,0
118, The vehicle location shall include street address  city  state  and zipcode,F,79,0
120,The search radius shall be between 1 and 30 miles,F,81,0
123,The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.,F,84,0
125,The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.,F,86,0
126,The estimator shall search for available recycled parts using damaged vehicle parts information.,F,87,0
128,The system shall search for available recycled parts for the supplied vehicle parts and suppliers.,F,89,0
130,The system shall retain the available recycled parts and suppliers returned from the search.,F,91,0
131,The available recycled parts information and their suppliers shall be returned to the user.,F,92,0
132,The estimator shall apply selected recycled parts to the collision estimate.,F,93,0
133,The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.,F,94,0
135,The adjuster shall request a recycled parts audit of the collision estimate.,F,96,0
137,The system shall generate an audit report based on the available recycled parts and the collision estimate.,F,98,0
138,The audit report shall include the total number of recycled parts used in the estimate.,F,99,0
139,The audit report shall include the number of available recycled parts from the original search results.,F,100,0
142,The audit report shall be displayed to the user.,F,103,0
143,The audit report shall be available to other adjusters at later points in time.,F,104,0
145,The current repair facility ratings shall be displayed to the user.,F,106,0
146,The system will display a blank set of ratings if there are not ratings yet defined.,F,107,0
147,The user shall enter new ratings based on the audit report,F,108,0
155,The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,O,115,2
156, The product must make use of web/application server technology.,O,116,2
157,Open source examples include Apache web server  Tomcat  and the JBoss application server.,O,116,2
158, A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,O,117,2
159, The product is Look and Feel shall be able to incorporate aspects of the customer is organization such as logo  branding  and identity,LF,118,1
160,The product shall have a conservative and professional appearance.,LF,119,1
167,The product shall allow the user to select a chosen language from one of the target market countries.,US,123,5
168,The product shall allow for customization of start page and views preferences.,US,124,5
169, An employee will be able to successfully use the product within a few minutes.,US,125,5
170,After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,US,125,5
171,The product shall use a standard navigation menu familiar to most web users.,US,126,5
172,The product shall allow for intuitive searching of available conference rooms.,US,127,5
174,The response shall be fast enough to avoid interrupting the user is flow of thought.,PE,129,3
176,98% of tasks shall complete within 8 seconds.,PE,129,3
186,The product must be able to interface with any HTML browser.,O,136,2
187,The product shall transmit data between the user and the product without problems.,O,136,2
188,The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,O,136,2
189,The product must be able to interface with various database management systems.,O,137,2
190,The product shall communicate successfully with the database management system on 100% of all transactions.,O,137,2
192,The product shall be able to send email.,O,138,2
193,The product shall be available for distribution via the Internet as a binary or ZIP file.,O,139,2
194,The product shall be available for distribution as a packaged CD.,O,140,2
195, The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.,O,141,2
196,A new user must be able to be added to the system within 10 minutes.,US,142,5
204,Every registered user will have access to the product is support site via the Internet.,US,146,5
205,70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,US,146,5
208, The product shall be translated into foreign languages other than the target market countries i languages in future releases.,US,148,5
209,For each emerging target market  it shall take no more than 5 days to configure the product for that market is language.,US,148,5
210, The product is expected to integrate with multiple database management systems.,O,149,2
211,The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.,O,149,2
212,The product shall be able to be installed in any operating environment within 2 days.,O,150,2
213,The product shall ensure that only company employees or external users with company-approved user IDs may have product access.,SE,151,4
215,Only managers are able to perform search queries for reservations by user.,SE,152,4
216,100% of all search queries for reservations by user shall be from logons of only management logons.,SE,152,4
218,Each conference room reservation in the system will contain the same information as was entered by the user.,SE,153,4
219,The product shall prevent the input of malicious data.,SE,154,4
220,The product and/or adjacent hardware/software systems i data shall remain 100% uncorrupted each time malicious data is input into the product.,SE,154,4
223,The product shall have the ability to receive automatic software updates as new threats emerge.,SE,156,4
224,100% of customers will be able to receive automatic software updates transmitted to the installed product.,SE,156,4
228,90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,US,158,5
232,The product shall have the ability to send meeting reminders to employees.,F,162,0
233,The product shall assign the organizers contact information to each meeting they create.,F,163,0
234,The product will record meeting acknowledgements.,F,164,0
235,The product shall store new conference rooms.,F,165,0
237,The product will be able to delete conference rooms.,F,167,0
238,The product shall be able to store new room equipment.,F,168,0
239,The product will update existing room equipment.,F,169,0
241,The product shall allow an organizer to invite other employees to meetings.,F,171,0
242, Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.,F,172,0
243,The product shall record the transportation status of equipment reserved.,F,173,0
244,The product shall display a map of the company building showing conference room locations.,F,174,0
245,The product shall record updated meeting agendas.,F,175,0
246,The product shall send a meeting confirmation to the meeting organizer.,F,176,0
248,The product shall display conference rooms according to search parameters.,F,178,0
249,The product shall record different meeting types.,F,179,0
251,The product shall notify building personnel of equipment transport requests.,F,181,0
254,The product shall have a customizable Look and Feel.,F,184,0
258,The System shall allow for a minimum of  6 users to work at the same time.,PE,188,3
259,The System shall utilize currently owned computer equipment.,O,189,2
260,The System shall be able to automatically backup business data and restore them on demand.,O,190,2
261,The System shall maintain consistent security.,SE,191,4
262,Any changes in user passwords and/or permissions should take affect in all parts of the System.,SE,191,4
263,The System shall granularly control access rights to all major subsystems.,SE,192,4
264,It should be possible to assign access rights to all subsystems independently.,SE,192,4
267,The System shall not require additional third party licenses resulting in royalty fees.,O,194,2
268,The System shall allow generation of Inventory Quantity Adjustment documents on demand.,F,195,0
269,The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.,F,196,0
271, The System shall allow entering  storing and modifying product formulas.,F,198,0
272, Product formulas shall allow use of semi-products  which have own formulas.,F,199,0
273,Product formula ingredients shall allow defining substitutionary ingredients.,F,200,0
274,Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,F,201,0
275,Formula substitutionary ingredients shall be kept in persisted order,F,202,0
276, Product shall allow entering  storing and modifying product menus used by POS terminals.,F,203,0
277,PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,F,204,0
290,System shall let administrator de-activate a customer account in under 1 minute.,PE,216,3
291,Customer will no longer be able to access the website.,PE,216,3
292,System shall let administrator add/remove movies on the website in under 5 minutes.,PE,217,3
294,System shall let the administrator add/remove categories on the website in under 5 minutes.,PE,218,3
297,The website shall be attractive to all audiences.,LF,221,1
299, The website should have an African feel  but should not alienate non-Africans.,LF,222,1
301, The website design should be modern  clean  and concise.,LF,223,1
302,The product should be able to be used by 90% of novice users on the Internet.,US,224,5
303, Users should only have to navigate through a maximum of 4 pages  to create an account with the website.,US,225,5
304,Users should be able to access their streaming movies in under 2 clicks after logging into the website.,US,226,5
306,An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.,US,228,5
307,The product shall retain the customer is buying preferences and information.,US,229,5
308,The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.,US,230,5
309,Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,US,230,5
311,The website will use standard Internet conventions when interacting with the user.,US,232,5
313, When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.,PE,234,3
314, When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user is connection.),PE,235,3
315, While streaming a movie  buffering should only occur if there is latency in the user is connection.,PE,236,3
316, All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.,SE,237,4
329,The same hardware supporting the current website will be used to support the new system.,O,249,2
333,Movies shall be encoded and streamed via Windows Media Player 9.0.,O,253,2
334,Movies shall be encoded for 56k and 256k streams.,O,254,2
336,Izogn Administrator must be able to update the category listings on the website within 2 minutes.,PE,256,3
341,The product shall be able to be installed in the specified environment within 1 working day.,O,261,2
342,Only registered customers can purchase streaming movies.,SE,262,4
343, A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.,SE,263,4
344,Only authorized personnel can access customer records in the database.,SE,264,4
345,Only administrators can activate a pre-paid card.,SE,265,4
348, The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.,SE,268,4
349,Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,SE,269,4
350, The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.,SE,270,4
351,The system shall notify customers of changes to its information policy.,SE,271,4
353, All customer information will be stored on a secure database  accessible only to authorized personnel.,SE,273,4
354,All credit card information will be encrypted in the database.,SE,274,4
355,The streaming server will have anti-virus software to prevent infection of malicious viruses.,SE,275,4
356,The website should cater to all tribes in Nigeria.,LF,276,1
358, The website should appeal to all Africans  not only Nigerians.,LF,278,1
359,The website should use Flash to provide animation on the home page.,O,279,2
364, viewing a movie details  the website will display the movies description  actor  and director entered in by the administrator.,F,284,0
367,Website shall allow customers to browse movies by categories entered in by izogn administrator.,F,287,0
368,Website shall allow customers to view reviews of selected movies by other customers.,F,288,0
369,Website shall allow customers to add their own movie review for a selected movie.,F,289,0
371,System will allow customers to pay for a streaming movie with a pre-paid card.,F,291,0
372, Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.,F,292,0
373, System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.,F,293,0
374,System shall allow users to update their billing and contact information via the  iMy Account i section of the website.,F,294,0
375, Pre-paid cards shall be distributed via email  or via a printed paper card.,F,295,0
378,Website must be able to support free trial periods with various parameters set by the Izogn Manager.,F,298,0
380, All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.,F,300,0
381, Daily usage statistics should be logged  and accessible by the administrator.,F,301,0
383,Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.,PE,303,3
384,No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.,PE,304,3
385,For leads that process longer than 25 seconds the system will record the event and duration,PE,305,3
386,The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.,PE,306,3
387,The lead washing process will operate within the established physical web service structure.,O,307,2
388, The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.,O,308,2
391,The vendor will verify the invalid lead.,F,311,0
393,If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,F,313,0
394,The leads washing functionality will validate all leads received by the web service for valid data,F,314,0
395,The leads washing functionality will insert all leads captured by the web service.,F,315,0
397,If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.,F,317,0
398,If the leads score falls within the low average then it will be returned to the supplying vendor,F,318,0
399,The leads washing functionality will compile both contact and academic scoring information for a total score.,F,319,0
400,The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.,F,320,0
401,The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,F,321,0
402,The leads washing functionality will have an interface in which lead data parameters can be maintained.,F,322,0
403,The leads washing functionality will verify the users authentication and rights to make parameter updates.,F,323,0
404,The leads washing functionality will store any potential lead duplicates returned by the enterprise system.,F,324,0
405,Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.,F,325,0
406,The leads washing functionality shall receive a period list of available reps from the enterprise system.,F,326,0
408,The product shall display the grids within a circle as a view from a periscope.,LF,328,1
410, When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,LF,330,1
411, When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,LF,331,1
412, When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,LF,332,1
415,The product shall able to handle a large number of games simultaneously.,PE,335,3
416,The response time shall be fast enough to maintain the flow of the game.,PE,336,3
418,The product shall protect the identity of the players.,PE,337,3
419,The product shall provide players no access to information that might reveal the identity of another player.,PE,337,3
421,Nine out ten users shall be able to successfully complete a game with no training.,US,338,5
425,The response time shall be fast enough to maintain the flow of the game.,PE,341,3
428,The product shall allow a user to identify himself or herself as a player.,F,343,0
430,The product shall allow a user to remove himself or herself from the list of players at any time.,F,345,0
431,The product shall make inactive players unavailable for selection from the list of players.,F,346,0
432,The product shall remove players who have been inactive for 24 hours from the list of players.,F,347,0
433,The product shall allow a player to initiate a game by selecting another available player from the list of players.,F,348,0
434, Once a game is initiated  the product shall display a defensive grid to each player,F,349,0
435, Once a game is initiated  the product shall display an offensive grid to each player.,F,350,0
436,The product shall prevent a player from viewing the offensive or defensive grids of the other player.,F,351,0
437, Once a game is initiated  the product shall allow each player to position their 5 ships on their respective defensive grids.,F,352,0
438,The product shall allow a player to position ships horizontally on their grid.,F,353,0
439,The product shall allow the player to position ships vertically on their grid.,F,354,0
440,The product shall allow the player to position ships diagonally on their grid,F,355,0
