0,The system shall refresh the display every 60 seconds.,PE,0,3
1,The application shall match the color of the schema set forth by Department of Homeland Security,LF,1,1
2, If projected  the data must be readable.,US,2,5
7,"On a 10x10 projection screen,  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100",US,4,5
9,The product will be able to distinguish between authorized and unauthorized users in all access attempts,SE,5,4
11,:  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.,US,6,5
12,The product shall respond fast to keep up-to-date data in the display.,PE,7,3
20,The Disputes System must be accessible by both internal and external users.,F,14,0
21,The Disputes System must prevent users from accessing any dispute cases that do not belong to their cardholder base.,F,15,0
22,The Disputes System will facilitate direct data entry of a dispute case via a user interface that supports real time responses to the users.,F,16,0
25,The Disputes System shall provide update access capability for authorized users of the application.,F,19,0
27,The Disputes System must provide the user the ability to initiate a single dispute case on multiple transactions that belong to a single merchant.,F,21,0
30,The ticket retrieval request is a document that is sent to merchant inquiring the validity of a transaction.,F,22,0
31,The Disputes System must allow the user to create three unique types of ticket retrieval requests.,F,23,0
33,A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.,F,23,0
34,The Disputes System must prevent external users from requesting original receipts.,F,24,0
35,Requests for original receipts are restricted to internal users.,F,24,0
37,The Disputes System shall allow the user to create or initiate a chargeback request.,F,26,0
39,The chargeback request results in a printed chargeback notification that is sent to merchant indicating that their account will be charged back if no proof is provided that the disputed transaction is valid.,F,26,0
40, The Disputes System must provide a confirmation to the user upon the creation of a chargeback request.,F,27,0
42,The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.,F,28,0
43, The Disputes System shall accurately provide a list of possible reason codes for a given transaction.,F,29,0
44,The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to  according to the business rules defined for the Disputes System.,F,29,0
48,In addition to the above criteria  the search functionality must further allow the user to limit the results of the search by a date range  the type of dispute (ticket retrieval request or chargeback notification)  the case status (open  closed or all) and the dispute reason code.,F,31,0
51,For example all open cases will be yellow and all closed cases will be gray.,F,32,0
52,The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.,F,33,0
56,A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.,F,35,0
57, For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.,F,36,0
58,Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.,F,36,0
59,All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.,F,37,0
61,The product must support Internet Explorer 5.5 and above.,O,39,2
62,The product must support Mozilla Firefox 1.0 and above.,O,40,2
68,The product shall comply with corporate color scheme,LF,45,1
71,The product shall be easy to use by Adjusters and Collision Estimators.,US,48,5
72,95% of Adjusters and Collision Estimators shall find the product easy to use.,US,48,5
74,80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,US,49,5
75,Users shall feel satisfied using the product.,US,50,5
76,85% of all users will be satisfied with the product.,US,50,5
77,The product shall be easy to learn by Adjusters and Collision Estimators.,US,51,5
79,The user shall easily locate instructions while using the product.,US,52,5
84,The preferred repair facility is returned within 8 seconds,PE,54,3
85,The recycled parts audit report shall be returned to the user within 10 seconds.,PE,55,3
88,The save shall occur within 5 seconds.,PE,56,3
97, For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.,O,62,2
98,The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,O,63,2
99,The maintenance of the product will fall within the established corporate maintenance windows.,O,64,2
100,The product shall be supported using the corporate support center.,O,65,2
102,Only adjusters can request recycled parts audit reports.,SE,67,4
104,Only adjusters with a supervisor role can update preferred repair facility ratings.,SE,68,4
105,Users without the supervisor role cannot access the repair facility ratings.,SE,68,4
106,Only collision estimators shall search for recycled parts.,SE,69,4
107,Users without the collision estimator role shall not have access to the search for recycled parts.,SE,69,4
109,No invalid data shall be entered into the system.,SE,70,4
110,One insurance company shall not be able to view another insurance companys claim data.,SE,71,4
111,The product shall free of computer viruses.,SE,72,4
112,The system shall prevent malicious attacks including denial of service.,SE,73,4
116, The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles,F,77,0
120,The search radius shall be between 1 and 30 miles,F,81,0
121,The system shall locate the preferred repair facility with the highest ratings for the input criteria,F,82,0
122,The adjuster shall enter the preferred repair facility on the estimate assignment.,F,83,0
123,The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.,F,84,0
124,The preferred repair facility shall be returned to the user.,F,85,0
126,The estimator shall search for available recycled parts using damaged vehicle parts information.,F,87,0
127,The estimator shall search for available recycled parts using a list of preferred parts suppliers.,F,88,0
131,The available recycled parts information and their suppliers shall be returned to the user.,F,92,0
133,The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.,F,94,0
134,The adjuster shall review the collision estimate.,F,95,0
135,The adjuster shall request a recycled parts audit of the collision estimate.,F,96,0
136,The recycled parts search results provided to the estimator shall be retrieved by the system.,F,97,0
138,The audit report shall include the total number of recycled parts used in the estimate.,F,99,0
139,The audit report shall include the number of available recycled parts from the original search results.,F,100,0
140, The audit report shall include the percentage of available recycled parts used in the estimate,F,101,0
141,The audit report shall include the total score of the audit which sums the indivual line items.,F,102,0
142,The audit report shall be displayed to the user.,F,103,0
143,The audit report shall be available to other adjusters at later points in time.,F,104,0
144,The user shall select to view the preferred repair facility ratings.,F,105,0
145,The current repair facility ratings shall be displayed to the user.,F,106,0
147,The user shall enter new ratings based on the audit report,F,108,0
153,The product will function alongside server software on any operating system where the Java runtime can be installed.,O,114,2
156, The product must make use of web/application server technology.,O,116,2
157,Open source examples include Apache web server  Tomcat  and the JBoss application server.,O,116,2
158, A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,O,117,2
159, The product is Look and Feel shall be able to incorporate aspects of the customer is organization such as logo  branding  and identity,LF,118,1
160,The product shall have a conservative and professional appearance.,LF,119,1
164,90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,US,121,5
166,80% of the users surveyed report that the product accurately confirms their actions.,US,122,5
167,The product shall allow the user to select a chosen language from one of the target market countries.,US,123,5
169, An employee will be able to successfully use the product within a few minutes.,US,125,5
170,After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,US,125,5
172,The product shall allow for intuitive searching of available conference rooms.,US,127,5
176,98% of tasks shall complete within 8 seconds.,PE,129,3
185,The product shall be used in office environments.,O,135,2
186,The product must be able to interface with any HTML browser.,O,136,2
187,The product shall transmit data between the user and the product without problems.,O,136,2
188,The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,O,136,2
189,The product must be able to interface with various database management systems.,O,137,2
190,The product shall communicate successfully with the database management system on 100% of all transactions.,O,137,2
191,The product must be able to interface with various email servers.,O,138,2
192,The product shall be able to send email.,O,138,2
193,The product shall be available for distribution via the Internet as a binary or ZIP file.,O,139,2
195, The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.,O,141,2
196,A new user must be able to be added to the system within 10 minutes.,US,142,5
197,90% of new users are able to log into the system within 10 minutes.,US,142,5
204,Every registered user will have access to the product is support site via the Internet.,US,146,5
205,70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,US,146,5
208, The product shall be translated into foreign languages other than the target market countries i languages in future releases.,US,148,5
209,For each emerging target market  it shall take no more than 5 days to configure the product for that market is language.,US,148,5
210, The product is expected to integrate with multiple database management systems.,O,149,2
211,The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.,O,149,2
212,The product shall be able to be installed in any operating environment within 2 days.,O,150,2
214,100% of all logons shall be by either company employees or external users with company-approved user IDs.,SE,151,4
217,The product shall ensure that the database is data corresponds to the data entered by the user.,SE,153,4
218,Each conference room reservation in the system will contain the same information as was entered by the user.,SE,153,4
220,The product and/or adjacent hardware/software systems i data shall remain 100% uncorrupted each time malicious data is input into the product.,SE,154,4
224,100% of customers will be able to receive automatic software updates transmitted to the installed product.,SE,156,4
227,The product shall be able to display calendar dates and times according to the user is locale.,US,158,5
229,The product must be developed with the J2SE/J2EE programming language libraries,O,159,2
230,The product shall record meeting entries.,F,160,0
232,The product shall have the ability to send meeting reminders to employees.,F,162,0
233,The product shall assign the organizers contact information to each meeting they create.,F,163,0
234,The product will record meeting acknowledgements.,F,164,0
236,The product shall update existing conference rooms.,F,166,0
237,The product will be able to delete conference rooms.,F,167,0
239,The product will update existing room equipment.,F,169,0
241,The product shall allow an organizer to invite other employees to meetings.,F,171,0
242, Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.,F,172,0
243,The product shall record the transportation status of equipment reserved.,F,173,0
244,The product shall display a map of the company building showing conference room locations.,F,174,0
245,The product shall record updated meeting agendas.,F,175,0
246,The product shall send a meeting confirmation to the meeting organizer.,F,176,0
248,The product shall display conference rooms according to search parameters.,F,178,0
249,The product shall record different meeting types.,F,179,0
250,The product shall record all the equipment that has been reserved.,F,180,0
252,The product will allow priviledged users to view meeting schedules in multiple reporting views.,F,182,0
253,The product shall be able to send meeting notifications via different kinds of end-user specified methods.,F,183,0
254,The product shall have a customizable Look and Feel.,F,184,0
255,The product shall have an intuitive user interface.,F,185,0
257,Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,PE,187,3
258,The System shall allow for a minimum of  6 users to work at the same time.,PE,188,3
259,The System shall utilize currently owned computer equipment.,O,189,2
260,The System shall be able to automatically backup business data and restore them on demand.,O,190,2
262,Any changes in user passwords and/or permissions should take affect in all parts of the System.,SE,191,4
263,The System shall granularly control access rights to all major subsystems.,SE,192,4
264,It should be possible to assign access rights to all subsystems independently.,SE,192,4
268,The System shall allow generation of Inventory Quantity Adjustment documents on demand.,F,195,0
271, The System shall allow entering  storing and modifying product formulas.,F,198,0
272, Product formulas shall allow use of semi-products  which have own formulas.,F,199,0
273,Product formula ingredients shall allow defining substitutionary ingredients.,F,200,0
274,Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,F,201,0
275,Formula substitutionary ingredients shall be kept in persisted order,F,202,0
276, Product shall allow entering  storing and modifying product menus used by POS terminals.,F,203,0
277,PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,F,204,0
288, System shall let customers cancel their account  process shall take no longer than 2 minutes.,PE,215,3
289,Database will mark the account as inactive  and user will not be able to log into the website.,PE,215,3
290,System shall let administrator de-activate a customer account in under 1 minute.,PE,216,3
291,Customer will no longer be able to access the website.,PE,216,3
292,System shall let administrator add/remove movies on the website in under 5 minutes.,PE,217,3
294,System shall let the administrator add/remove categories on the website in under 5 minutes.,PE,218,3
296,System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.,PE,220,3
299, The website should have an African feel  but should not alienate non-Africans.,LF,222,1
301, The website design should be modern  clean  and concise.,LF,223,1
302,The product should be able to be used by 90% of novice users on the Internet.,US,224,5
303, Users should only have to navigate through a maximum of 4 pages  to create an account with the website.,US,225,5
304,Users should be able to access their streaming movies in under 2 clicks after logging into the website.,US,226,5
305,An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.,US,227,5
306,An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.,US,228,5
309,Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,US,230,5
311,The website will use standard Internet conventions when interacting with the user.,US,232,5
313, When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.,PE,234,3
314, When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user is connection.),PE,235,3
317,Information will be encrypted in the database.,SE,237,4
329,The same hardware supporting the current website will be used to support the new system.,O,249,2
334,Movies shall be encoded for 56k and 256k streams.,O,254,2
336,Izogn Administrator must be able to update the category listings on the website within 2 minutes.,PE,256,3
339,The website will provide a help section with answers and solutions to common problems.,US,259,5
341,The product shall be able to be installed in the specified environment within 1 working day.,O,261,2
342,Only registered customers can purchase streaming movies.,SE,262,4
345,Only administrators can activate a pre-paid card.,SE,265,4
346,Only authorized personnel can access sales information.,SE,266,4
347,The website shall prevent its data from being corrupted when incorrect data is entered in.,SE,267,4
349,Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,SE,269,4
350, The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.,SE,270,4
352,The system shall reveal private information only in compliance with the organization is information policy.,SE,272,4
355,The streaming server will have anti-virus software to prevent infection of malicious viruses.,SE,275,4
357,The website shall not be offensive to religious or ethnic groups.,LF,277,1
359,The website should use Flash to provide animation on the home page.,O,279,2
363, The website will allow customers to search for movies by title  actor  or director.,F,283,0
367,Website shall allow customers to browse movies by categories entered in by izogn administrator.,F,287,0
369,Website shall allow customers to add their own movie review for a selected movie.,F,289,0
370,Website shall allow the Izogn administrator to approve a review posted by a customer.,F,290,0
371,System will allow customers to pay for a streaming movie with a pre-paid card.,F,291,0
373, System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.,F,293,0
374,System shall allow users to update their billing and contact information via the  iMy Account i section of the website.,F,294,0
375, Pre-paid cards shall be distributed via email  or via a printed paper card.,F,295,0
376,Only registered customers can purchase streaming movies.,F,296,0
377, Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.,F,297,0
379, All streaming movie sales will be logged in the database  and accessible by the administrator.,F,299,0
380, All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.,F,300,0
384,No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.,PE,304,3
385,For leads that process longer than 25 seconds the system will record the event and duration,PE,305,3
386,The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.,PE,306,3
387,The lead washing process will operate within the established physical web service structure.,O,307,2
388, The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.,O,308,2
391,The vendor will verify the invalid lead.,F,311,0
393,If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,F,313,0
394,The leads washing functionality will validate all leads received by the web service for valid data,F,314,0
397,If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.,F,317,0
398,If the leads score falls within the low average then it will be returned to the supplying vendor,F,318,0
399,The leads washing functionality will compile both contact and academic scoring information for a total score.,F,319,0
400,The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.,F,320,0
401,The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,F,321,0
403,The leads washing functionality will verify the users authentication and rights to make parameter updates.,F,323,0
404,The leads washing functionality will store any potential lead duplicates returned by the enterprise system.,F,324,0
405,Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.,F,325,0
406,The leads washing functionality shall receive a period list of available reps from the enterprise system.,F,326,0
407,The product shall simulate the look of ships at sea.,LF,327,1
408,The product shall display the grids within a circle as a view from a periscope.,LF,328,1
409,The product shall display each type of ship in a grid using an image of the specific type of ship.,LF,329,1
411, When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,LF,331,1
412, When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,LF,332,1
416,The response time shall be fast enough to maintain the flow of the game.,PE,336,3
417,The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,PE,336,3
418,The product shall protect the identity of the players.,PE,337,3
424,The product shall provide players no access to information that might reveal the identity of another player,SE,340,4
425,The response time shall be fast enough to maintain the flow of the game.,PE,341,3
426,The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,PE,341,3
427,The product shall maintain a list of players.,F,342,0
428,The product shall allow a user to identify himself or herself as a player.,F,343,0
429, Once a game has been initiated  the product shall make the players assigned to the game unavailable for selection from the list of players.,F,344,0
430,The product shall allow a user to remove himself or herself from the list of players at any time.,F,345,0
433,The product shall allow a player to initiate a game by selecting another available player from the list of players.,F,348,0
435, Once a game is initiated  the product shall display an offensive grid to each player.,F,350,0
436,The product shall prevent a player from viewing the offensive or defensive grids of the other player.,F,351,0
437, Once a game is initiated  the product shall allow each player to position their 5 ships on their respective defensive grids.,F,352,0
438,The product shall allow a player to position ships horizontally on their grid.,F,353,0
439,The product shall allow the player to position ships vertically on their grid.,F,354,0
441,The product shall prevent the player from overlapping ships on their grid.,F,356,0
442, When both players have positioned their 5 ships on their defensive grids  the product shall define the status of each player for the first turn.,F,357,0
443, For each turn  the product shall identify one player as offensive status and one player as defensive status.,F,358,0
447, For each shot  the product shall examine the defensive grid of the defensive player to determine whether the shot was a hit or miss.,F,362,0
448, For each shot  the product shall notify the players whether the shot was a hit or miss.,F,363,0
449, For each shot  the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.,F,364,0
450, For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.,F,365,0
451,When the hit results in sinking a ship  the product shall notify the players that the ship was sunk.,F,366,0
453,When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,F,368,0
455,If the shot was marked as a hit  the product shall allow the offensive player to define a shot.,F,370,0
456,If the shot was marked as a miss  the product shall change the status of the offensive player to defensive,F,371,0
457,If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,F,372,0
460,The product shall allow a player to end a game at any time during the game.,F,375,0
461,When a game is ended  the product shall notify the players that the game is ended.,F,376,0
